Date,Description,Deposits,Withdrawls,Balance
2021-06-06,Miscellaneous,6085.0,0.0,1116053.67
2021-06-06,Debit Card,0.0,279013.42,837040.25
2021-06-06,Purchase,2.0,0.0,837042.25
2021-06-06,RTGS,24202.2,0.0,861244.45
2021-06-07,ATM,0.0,95693.83,765550.62
2021-06-07,Miscellaneous,0.0,382775.31,382775.31
2021-06-07,Debit Card,0.0,42530.59,340244.72
2021-06-07,ATM,1819005.0,0.0,2159249.72
2021-06-07,Transfer,2.0,0.0,2159251.72
2021-06-07,Reversal,0.0,239916.86,1919334.86
2021-06-07,Cash,1846870.25,0.0,3766205.11
2021-06-07,Cheque,23.22,0.0,3766228.33
2021-06-07,Purchase,0.0,1883114.17,1883114.16
2021-06-07,RTGS,3563.77,0.0,1886677.93
2021-06-07,Debit Card,6.0,0.0,1886683.93
2021-06-07,NEFT,21954.8,0.0,1908638.73
2021-06-07,Bill,0.0,954319.37,954319.36
2021-06-07,Transfer,0.0,318106.45,636212.91
2021-06-07,Bill,4.04,0.0,636216.95
2021-06-07,Transfer,0.0,159054.24,477162.71
2021-06-07,NEFT,0.0,238581.36,238581.36
2021-06-07,IMPS,3.88,0.0,238585.24
2021-06-07,Interest,0.0,79528.41,159056.83
2021-06-07,RTGS,1783401.0,0.0,1942457.83
2021-06-08,Commission,0.0,215828.65,1726629.18
2021-06-08,Cheque,246.0,0.0,1726875.18
2021-06-08,Reversal,0.0,215859.4,1511015.78
2021-06-08,Miscellaneous,0.0,755507.89,755507.89
2021-06-08,Miscellaneous,0.0,188876.97,566630.92
2021-06-08,Purchase,135814.7,0.0,702445.62
2021-06-08,Debit Card,25260.08,0.0,727705.7
2021-06-08,IMPS,0.0,242568.57,485137.13
2021-06-08,Tax,113454.3,0.0,598591.43
2021-06-08,Tax,0.0,99765.24,498826.19
2021-06-08,Debit Card,1262344.2,0.0,1761170.39
2021-06-08,Reversal,0.0,587056.8,1174113.59
2021-06-08,NEFT,1418.64,0.0,1175532.23
2021-06-08,IMPS,0.0,167933.18,1007599.05
2021-06-08,Cheque,185525.4,0.0,1193124.45
2021-06-08,Cash,6.1,0.0,1193130.55
2021-06-08,Purchase,0.0,596565.28,596565.28
2021-06-08,Commission,0.0,66285.03,530280.25
2021-06-08,Bill,399.5,0.0,530679.75
2021-06-08,Transfer,0.0,132669.94,398009.81
2021-06-08,IMPS,4075.18,0.0,402084.99
2021-06-08,NEFT,0.0,402084.99,0.0
2021-06-08,NEFT,28139.27,0.0,28139.27
2021-06-08,RTGS,429.0,0.0,28568.27
2021-06-08,Debit Card,0.0,4761.38,23806.89
2021-06-08,Purchase,2034076.0,0.0,2057882.89
2021-06-08,Commission,0.0,293983.27,1763899.62
2021-06-08,Commission,0.0,440974.91,1322924.72
2021-06-08,Cash,56.52,0.0,1322981.24
2021-06-08,ATM,22224.0,0.0,1345205.24
2021-06-08,Commission,120.65,0.0,1345325.89
2021-06-08,Interest,0.0,134532.59,1210793.3
2021-06-08,NEFT,258.0,0.0,1211051.3
2021-06-08,IMPS,0.0,151381.41,1059669.89
2021-06-08,IMPS,0.0,105966.99,953702.9
2021-06-08,Cheque,161.0,0.0,953863.9
2021-06-08,Miscellaneous,1.0,0.0,953864.9
2021-06-08,Cheque,0.0,476932.45,476932.45
2021-06-08,Cheque,0.0,238466.23,238466.22
2021-06-08,RTGS,3778.23,0.0,242244.45
2021-06-08,Debit Card,0.0,242244.45,0.0
2021-06-08,Miscellaneous,13763.0,0.0,13763.0
2021-06-08,Debit Card,0.0,1720.38,12042.62
2021-06-08,Interest,3125.0,0.0,15167.62
2021-06-08,Interest,0.0,3791.91,11375.72
2021-06-08,NEFT,557475.5,0.0,568851.22
2021-06-08,Purchase,494.0,0.0,569345.22
2021-06-08,IMPS,0.0,71168.15,498177.07
2021-06-08,Cheque,164218.09,0.0,662395.16
2021-06-08,Debit Card,12.7,0.0,662407.86
2021-06-08,RTGS,0.0,165601.97,496805.9
2021-06-08,Cheque,0.0,124201.48,372604.43
2021-06-08,Interest,0.0,46575.55,326028.88
2021-06-08,NEFT,0.0,36225.43,289803.45
2021-06-08,Debit Card,0.0,48300.58,241502.88
2021-06-08,ATM,0.0,30187.86,211315.02
2021-06-08,Commission,44.0,0.0,211359.02
2021-06-08,Debit Card,24135.8,0.0,235494.82
2021-06-08,Commission,4349.53,0.0,239844.35
2021-06-08,RTGS,250125.8,0.0,489970.15
2021-06-08,IMPS,0.0,97994.03,391976.12
2021-06-08,Miscellaneous,0.0,97994.03,293982.09
2021-06-08,Reversal,32328.0,0.0,326310.09
2021-06-08,Debit Card,4.0,0.0,326314.09
2021-06-08,Cheque,44.49,0.0,326358.58
2021-06-08,Cash,0.0,36262.06,290096.52
2021-06-08,Commission,0.0,58019.3,232077.22
2021-06-08,Interest,0.0,29009.65,203067.57
2021-06-09,Reversal,0.0,22563.06,180504.51
2021-06-09,NEFT,63.0,0.0,180567.51
2021-06-09,Cheque,878133.2,0.0,1058700.71
2021-06-09,Purchase,0.0,117633.41,941067.3
2021-06-09,Debit Card,0.0,94106.73,846960.57
2021-06-09,Bill,1600800.0,0.0,2447760.57
2021-06-09,IMPS,2084.1,0.0,2449844.67
2021-06-09,Reversal,1.94,0.0,2449846.61
2021-06-09,NEFT,0.0,349978.09,2099868.52
2021-06-09,Purchase,0.0,299981.22,1799887.3
2021-06-09,NEFT,0.0,449971.83,1349915.48
2021-06-09,Miscellaneous,166048.62,0.0,1515964.1
2021-06-09,IMPS,0.0,303192.82,1212771.28
2021-06-09,Bill,0.0,151596.41,1061174.87
2021-06-09,Interest,175.5,0.0,1061350.37
2021-06-09,Cheque,0.0,106135.04,955215.33
2021-06-09,RTGS,0.0,106135.04,849080.29
2021-06-09,NEFT,2.2,0.0,849082.49
2021-06-09,Cash,0.0,121297.5,727784.99
2021-06-09,NEFT,79943.4,0.0,807728.39
2021-06-09,IMPS,186.79,0.0,807915.18
2021-06-09,Bill,3.0,0.0,807918.18
2021-06-09,Cash,0.0,201979.55,605938.64
2021-06-09,Interest,0.0,60593.86,545344.78
2021-06-09,Interest,0.0,77906.4,467438.38
2021-06-09,IMPS,0.94,0.0,467439.32
2021-06-09,Purchase,0.0,155813.11,311626.21
2021-06-09,Purchase,12119.77,0.0,323745.98
2021-06-09,Miscellaneous,3.0,0.0,323748.98
2021-06-09,Transfer,4.0,0.0,323752.98
2021-06-09,Transfer,0.0,161876.49,161876.49
2021-06-09,Interest,1339.0,0.0,163215.49
2021-06-09,Purchase,981895.75,0.0,1145111.24
2021-06-09,Interest,0.0,163587.32,981523.92
2021-06-09,Reversal,0.0,196304.78,785219.14
2021-06-09,ATM,0.0,112174.16,673044.98
2021-06-09,Cash,0.0,96149.28,576895.7
2021-06-09,RTGS,0.0,144223.93,432671.78
2021-06-09,Purchase,0.0,72111.96,360559.82
2021-06-09,Transfer,0.0,72111.96,288447.86
2021-06-10,Tax,0.0,28844.79,259603.07
2021-06-10,Commission,0.0,43267.18,216335.89
2021-06-10,Cheque,0.0,27041.99,189293.9
2021-06-10,Reversal,213213.0,0.0,402506.9
2021-06-10,Cheque,0.0,80501.38,322005.52
2021-06-10,Miscellaneous,4283.2,0.0,326288.72
2021-06-10,Debit Card,55.8,0.0,326344.52
2021-06-10,Interest,0.0,163172.26,163172.26
2021-06-10,ATM,96.0,0.0,163268.26
2021-06-10,Transfer,0.0,16326.83,146941.43
2021-06-10,Transfer,0.0,16326.83,130614.6
2021-06-10,NEFT,0.0,65307.3,65307.3
2021-06-10,Purchase,0.0,16326.83,48980.48
2021-06-10,Bill,1137316.0,0.0,1186296.48
2021-06-10,NEFT,23.0,0.0,1186319.48
2021-06-10,Cash,0.0,593159.74,593159.74
2021-06-10,IMPS,0.0,197719.91,395439.83
2021-06-10,ATM,3542.0,0.0,398981.83
2021-06-10,Bill,0.0,44331.31,354650.52
2021-06-10,Tax,0.0,177325.26,177325.26
2021-06-10,Tax,11.0,0.0,177336.26
2021-06-10,Commission,1690.49,0.0,179026.75
2021-06-10,Interest,180864.3,0.0,359891.05
2021-06-10,Commission,0.0,51413.01,308478.04
2021-06-10,Bill,168404.0,0.0,476882.04
2021-06-10,Cash,0.0,47688.2,429193.84
2021-06-10,IMPS,0.0,429193.84,0.0
2021-06-10,IMPS,6.0,0.0,6.0
2021-06-10,Interest,0.0,6.0,0.0
2021-06-10,NEFT,6.78,0.0,6.78
2021-06-10,IMPS,0.0,0.85,5.93
2021-06-10,Reversal,501386.0,0.0,501391.93
2021-06-10,Interest,0.0,501391.93,0.0
2021-06-10,Reversal,53.0,0.0,53.0
2021-06-10,Tax,26000.0,0.0,26053.0
2021-06-10,Reversal,0.0,2605.3,23447.7
2021-06-10,Miscellaneous,0.0,7815.9,15631.8
2021-06-10,Miscellaneous,12.92,0.0,15644.72
2021-06-10,Cash,42.9,0.0,15687.62
2021-06-10,Reversal,0.0,3137.52,12550.1
2021-06-10,Interest,218.0,0.0,12768.1
2021-06-10,ATM,2196.13,0.0,14964.23
2021-06-10,RTGS,0.0,1496.42,13467.81
2021-06-10,Debit Card,7.6,0.0,13475.41
2021-06-10,Cheque,0.0,3368.85,10106.56
2021-06-10,Miscellaneous,0.65,0.0,10107.21
2021-06-10,NEFT,0.0,1123.02,8984.19
2021-06-10,ATM,0.0,4492.1,4492.1
2021-06-10,Miscellaneous,2037553.8,0.0,2042045.9
2021-06-10,ATM,0.0,680681.97,1361363.93
2021-06-10,Reversal,0.0,226893.99,1134469.94
2021-06-10,NEFT,2894.8,0.0,1137364.74
2021-06-10,Transfer,0.0,568682.37,568682.37
2021-06-10,Tax,0.0,142170.59,426511.78
2021-06-10,Tax,0.0,42651.18,383860.6
2021-06-10,Tax,0.0,54837.23,329023.37
2021-06-10,Commission,0.0,164511.69,164511.68
2021-06-10,Reversal,152862.0,0.0,317373.68
2021-06-10,Cheque,0.0,35263.74,282109.94
2021-06-10,Bill,4078.0,0.0,286187.94
2021-06-10,Interest,0.0,31798.66,254389.28
2021-06-10,Commission,0.0,254389.28,0.0
2021-06-10,Bill,194432.0,0.0,194432.0
2021-06-10,NEFT,0.0,64810.67,129621.33
2021-06-10,Debit Card,0.0,18517.33,111104.0
2021-06-10,Purchase,268035.5,0.0,379139.5
2021-06-10,Commission,67316.4,0.0,446455.9
2021-06-10,Interest,0.0,49606.21,396849.69
2021-06-10,Commission,5.0,0.0,396854.69
2021-06-10,IMPS,0.0,56693.53,340161.16
2021-06-10,NEFT,0.0,68032.23,272128.93
2021-06-10,Debit Card,0.0,38875.56,233253.37
2021-06-10,Reversal,0.0,58313.34,174940.03
2021-06-10,Tax,0.0,17494.0,157446.03
2021-06-10,Interest,0.0,22492.29,134953.74
2021-06-10,RTGS,0.0,22492.29,112461.45
2021-06-10,Commission,64.0,0.0,112525.45
2021-06-10,IMPS,6.0,0.0,112531.45
2021-06-10,Cheque,0.0,18755.24,93776.21
2021-06-10,Reversal,27791.2,0.0,121567.41
2021-06-11,IMPS,149001.22,0.0,270568.63
2021-06-11,Debit Card,0.0,135284.32,135284.32
2021-06-11,Transfer,4.03,0.0,135288.35
2021-06-11,Cheque,0.0,16911.04,118377.31
2021-06-11,Bill,0.0,59188.66,59188.66
2021-06-11,NEFT,102826.5,0.0,162015.16
2021-06-11,Tax,0.0,27002.53,135012.63
2021-06-11,Debit Card,0.0,13501.26,121511.37
2021-06-11,Transfer,0.0,17358.77,104152.6
2021-06-11,Miscellaneous,0.0,26038.15,78114.45
2021-06-11,Transfer,299.79,0.0,78414.24
2021-06-11,Interest,0.0,78414.24,0.0
2021-06-11,IMPS,6.0,0.0,6.0
2021-06-11,Commission,0.0,0.75,5.25
2021-06-11,Debit Card,20.4,0.0,25.65
2021-06-11,Reversal,0.0,8.55,17.1
2021-06-11,Tax,14127.0,0.0,14144.1
2021-06-11,Cash,0.0,4714.7,9429.4
2021-06-11,Debit Card,0.0,1047.71,8381.69
2021-06-11,Debit Card,0.0,1197.38,7184.31
2021-06-11,Cash,0.0,1796.08,5388.23
2021-06-11,Reversal,1244.9,0.0,6633.13
2021-06-11,Purchase,0.64,0.0,6633.77
2021-06-12,Cash,5.2,0.0,6638.97
2021-06-13,NEFT,0.0,829.87,5809.1
2021-06-13,Cheque,0.0,726.14,5082.96
2021-06-13,Cash,23058.0,0.0,28140.96
2021-06-13,Debit Card,0.0,3517.62,24623.34
2021-06-13,RTGS,0.0,4924.67,19698.67
2021-06-13,Bill,381868.0,0.0,401566.67
2021-06-13,Cash,758.4,0.0,402325.07
2021-06-13,Debit Card,0.0,40232.51,362092.56
2021-06-13,ATM,0.0,45261.57,316830.99
2021-06-13,Interest,0.0,105610.33,211220.66
2021-06-14,Commission,0.0,211220.66,0.0
2021-06-14,Commission,7.76,0.0,7.76
2021-06-14,IMPS,3523.0,0.0,3530.76
2021-06-14,Cash,9328.04,0.0,12858.8
2021-06-14,Cash,0.0,4286.27,8572.53
2021-06-14,Reversal,129.6,0.0,8702.13
2021-06-14,Commission,0.0,8702.13,0.0
2021-06-14,Cash,0.87,0.0,0.87
2021-06-14,Tax,1.0,0.0,1.87
2021-06-14,Purchase,0.0,1.87,0.0
2021-06-15,ATM,345.13,0.0,345.13
2021-06-15,Transfer,0.0,43.14,301.99
2021-06-15,Purchase,0.0,100.66,201.33
2021-06-15,RTGS,0.0,201.33,0.0
2021-06-15,Transfer,8323.71,0.0,8323.71
2021-06-15,Cash,0.0,832.37,7491.34
2021-06-15,Bill,0.0,1498.27,5993.07
2021-06-15,Miscellaneous,0.0,5993.07,0.0
2021-06-15,RTGS,888.19,0.0,888.19
2021-06-15,NEFT,0.0,98.69,789.5
2021-06-15,Miscellaneous,97.19,0.0,886.69
2021-06-15,IMPS,0.0,886.69,0.0
2021-06-15,Interest,78222.0,0.0,78222.0
2021-06-15,ATM,0.0,7822.2,70399.8
2021-06-15,IMPS,445.1,0.0,70844.9
2021-06-16,Commission,507763.0,0.0,578607.9
2021-06-16,Interest,16421.0,0.0,595028.9
2021-06-16,Cash,16.0,0.0,595044.9
2021-06-16,Cheque,4.3,0.0,595049.2
2021-06-16,Commission,31791.8,0.0,626841.0
2021-06-16,NEFT,0.0,125368.2,501472.8
2021-06-16,Interest,2.0,0.0,501474.8
2021-06-16,Cheque,21.0,0.0,501495.8
2021-06-16,IMPS,0.0,250747.9,250747.9
2021-06-16,Reversal,0.0,250747.9,0.0
2021-06-16,Commission,6.4,0.0,6.4
2021-06-16,Tax,0.0,0.64,5.76
2021-06-16,Tax,0.0,1.15,4.61
2021-06-16,Debit Card,428.0,0.0,432.61
2021-06-16,Miscellaneous,0.0,144.2,288.41
2021-06-16,Transfer,428.0,0.0,716.41
2021-06-16,Commission,5.6,0.0,722.01
2021-06-16,Cheque,0.0,240.67,481.34
2021-06-16,Debit Card,0.0,68.76,412.58
2021-06-16,Tax,113.0,0.0,525.58
2021-06-16,Reversal,0.0,131.4,394.19
2021-06-16,Transfer,6.65,0.0,400.84
2021-06-16,Debit Card,0.0,44.54,356.3
2021-06-16,Commission,0.0,44.54,311.76
2021-06-16,Commission,0.0,38.97,272.79
2021-06-16,Tax,1909368.8,0.0,1909641.59
2021-06-17,IMPS,0.0,0.0,1909641.59
2021-06-18,ATM,1196974.0,0.0,3106615.59
2021-06-18,Tax,0.0,443802.23,2662813.36
2021-06-19,Transfer,26446.0,0.0,2689259.36
2021-06-19,Reversal,1.0,0.0,2689260.36
2021-06-19,NEFT,29470.3,0.0,2718730.66
2021-06-19,NEFT,0.0,339841.33,2378889.33
2021-06-19,Cash,0.0,297361.17,2081528.16
2021-06-19,Purchase,0.0,297361.17,1784166.99
2021-06-19,Commission,0.0,446041.75,1338125.24
2021-06-19,Purchase,7025.3,0.0,1345150.54
2021-06-19,IMPS,8.84,0.0,1345159.38
2021-06-19,Miscellaneous,55.49,0.0,1345214.87
2021-06-19,RTGS,0.0,192173.55,1153041.32
2021-06-19,NEFT,0.0,576520.66,576520.66
2021-06-19,Transfer,0.0,115304.13,461216.53
2021-06-19,ATM,175.0,0.0,461391.53
2021-06-19,Debit Card,0.0,153797.18,307594.35
2021-06-20,NEFT,10.71,0.0,307605.06
2021-06-20,Purchase,2.0,0.0,307607.06
2021-06-20,IMPS,7.5,0.0,307614.56
2021-06-20,Tax,0.0,76903.64,230710.92
2021-06-20,Debit Card,395.2,0.0,231106.12
2021-06-20,Interest,0.0,115553.06,115553.06
2021-06-20,Miscellaneous,0.0,38517.69,77035.37
2021-06-20,ATM,1561.5,0.0,78596.87
2021-06-20,Interest,0.0,7859.69,70737.18
2021-06-20,IMPS,0.0,7073.72,63663.46
2021-06-20,Cash,1977444.0,0.0,2041107.46
2021-06-20,Bill,0.0,510276.87,1530830.6
2021-06-20,Purchase,169470.0,0.0,1700300.6
2021-06-20,Miscellaneous,0.0,566766.87,1133533.73
2021-06-20,Interest,0.0,161933.39,971600.34
2021-06-20,Debit Card,0.0,97160.03,874440.31
2021-06-20,ATM,122.8,0.0,874563.11
2021-06-20,Commission,0.0,874563.11,0.0
2021-06-21,Interest,56.26,0.0,56.26
2021-06-21,Miscellaneous,0.0,9.38,46.88
2021-06-21,NEFT,0.0,46.88,0.0
2021-06-21,ATM,593.0,0.0,593.0
2021-06-21,Interest,1.11,0.0,594.11
2021-06-21,Cash,12531.0,0.0,13125.11
2021-06-21,ATM,0.0,1312.51,11812.6
2021-06-21,Debit Card,197781.0,0.0,209593.6
2021-06-21,Transfer,0.0,20959.36,188634.24
2021-06-21,Interest,0.0,20959.36,167674.88
2021-06-21,Cash,2454.4,0.0,170129.28
2021-06-21,RTGS,51.69,0.0,170180.97
2021-06-21,IMPS,1387274.5,0.0,1557455.47
2021-06-21,Tax,0.0,155745.55,1401709.92
2021-06-21,Cash,1.9,0.0,1401711.82
2021-06-22,Miscellaneous,0.0,200244.55,1201467.27
2021-06-22,IMPS,2866.82,0.0,1204334.09
2021-06-22,RTGS,0.0,200722.35,1003611.74
2021-06-22,Cash,0.0,1003611.74,0.0
2021-06-22,Reversal,69708.34,0.0,69708.34
2021-06-22,ATM,585696.5,0.0,655404.84
2021-06-22,Miscellaneous,0.0,131080.97,524323.87
2021-06-22,Reversal,17502.4,0.0,541826.27
2021-06-22,Reversal,16.1,0.0,541842.37
2021-06-22,Transfer,3258.9,0.0,545101.27
2021-06-23,Bill,920.8,0.0,546022.07
2021-06-23,Commission,0.0,136505.52,409516.55
2021-06-23,Commission,0.0,45501.84,364014.71
2021-06-23,IMPS,0.0,91003.68,273011.03
2021-06-23,Cash,0.0,136505.52,136505.52
2021-06-23,Tax,0.0,22750.92,113754.6
2021-06-23,Miscellaneous,333.61,0.0,114088.21
2021-06-23,Bill,0.0,38029.4,76058.81
2021-06-23,Transfer,2261.38,0.0,78320.19
2021-06-23,RTGS,30531.9,0.0,108852.09
2021-06-23,Reversal,58.8,0.0,108910.89
2021-06-23,Interest,0.0,21782.18,87128.71
2021-06-23,RTGS,2.9,0.0,87131.61
2021-06-23,RTGS,4.0,0.0,87135.61
2021-06-23,RTGS,0.0,0.0,87135.61
2021-06-23,Commission,8517.6,0.0,95653.21
2021-06-23,Interest,0.0,15942.2,79711.01
2021-06-24,Purchase,139.29,0.0,79850.3
2021-06-24,Transfer,7.0,0.0,79857.3
2021-06-24,Transfer,0.0,13309.55,66547.75
2021-06-24,Miscellaneous,0.0,8318.47,58229.28
2021-06-24,Reversal,0.0,14557.32,43671.96
2021-06-24,Miscellaneous,0.0,5459.0,38212.96
2021-06-24,Interest,0.0,9553.24,28659.72
2021-06-24,Cheque,0.0,4776.62,23883.1
2021-06-24,IMPS,88.93,0.0,23972.03
2021-06-24,IMPS,146.2,0.0,24118.23
2021-06-24,Interest,0.0,4019.71,20098.53
2021-06-24,Bill,0.0,10049.27,10049.26
2021-06-24,Miscellaneous,0.0,1116.58,8932.68
2021-06-24,ATM,0.0,1488.78,7443.9
2021-06-25,Tax,0.0,2481.3,4962.6
2021-06-25,Tax,4090.6,0.0,9053.2
2021-06-25,RTGS,5.44,0.0,9058.64
2021-06-25,ATM,0.0,1509.77,7548.87
2021-06-25,Commission,32518.23,0.0,40067.1
2021-06-25,Commission,0.0,4451.9,35615.2
2021-06-25,Reversal,456296.0,0.0,491911.2
2021-06-26,Debit Card,0.0,98382.24,393528.96
2021-06-26,Debit Card,0.0,43725.44,349803.52
2021-06-26,IMPS,2764.2,0.0,352567.72
2021-06-26,Commission,2715.3,0.0,355283.02
2021-06-26,NEFT,0.0,88820.76,266462.26
2021-06-26,Cash,834916.0,0.0,1101378.26
2021-06-26,Miscellaneous,113116.2,0.0,1214494.46
2021-06-26,Debit Card,0.0,303623.62,910870.84
2021-06-26,Transfer,0.0,130124.41,780746.43
2021-06-26,Transfer,15835.0,0.0,796581.43
2021-06-26,Debit Card,0.0,132763.57,663817.86
2021-06-26,Cash,7.4,0.0,663825.26
2021-06-26,Cash,243.0,0.0,664068.26
2021-06-26,Miscellaneous,326.48,0.0,664394.74
2021-06-26,Tax,0.0,132878.95,531515.79
2021-06-26,Cash,0.0,132878.95,398636.84
2021-06-26,RTGS,0.0,79727.37,318909.47
2021-06-26,ATM,307.8,0.0,319217.27
2021-06-26,IMPS,0.11,0.0,319217.38
2021-06-26,Tax,99.0,0.0,319316.38
2021-06-26,Commission,0.0,31931.64,287384.74
2021-06-26,Debit Card,0.0,31931.64,255453.1
2021-06-27,Transfer,97.08,0.0,255550.18
2021-06-27,Commission,1539402.0,0.0,1794952.18
2021-06-27,Debit Card,1450597.8,0.0,3245549.98
2021-06-27,Cheque,0.0,324555.0,2920994.98
2021-06-27,Purchase,230.0,0.0,2921224.98
2021-06-27,ATM,22.8,0.0,2921247.78
2021-06-27,Interest,701.42,0.0,2921949.2
2021-06-28,Reversal,0.0,973983.07,1947966.13
2021-06-28,Debit Card,0.0,243495.77,1704470.36
2021-06-28,RTGS,0.0,852235.18,852235.18
2021-06-28,Cheque,0.0,284078.39,568156.79
2021-06-28,ATM,0.0,113631.36,454525.43
2021-06-28,Tax,0.0,64932.2,389593.23
2021-06-28,Reversal,0.0,129864.41,259728.82
2021-06-28,Transfer,42.0,0.0,259770.82
2021-06-28,IMPS,174008.0,0.0,433778.82
2021-06-28,RTGS,0.0,144592.94,289185.88
2021-06-28,Reversal,0.0,57837.18,231348.7
2021-06-28,Purchase,24.5,0.0,231373.2
2021-06-28,IMPS,0.0,57843.3,173529.9
2021-06-28,Tax,173746.91,0.0,347276.81
2021-06-28,Interest,0.0,86819.2,260457.61
2021-06-28,IMPS,0.0,86819.2,173638.41
2021-06-28,Reversal,25992.29,0.0,199630.7
2021-06-28,Tax,0.0,22181.19,177449.51
2021-06-28,Commission,3679.0,0.0,181128.51
2021-06-28,Cheque,3.94,0.0,181132.45
2021-06-28,Purchase,15.03,0.0,181147.48
2021-06-28,Reversal,0.0,22643.44,158504.05
2021-06-28,Debit Card,65875.0,0.0,224379.05
2021-06-28,Transfer,1898.7,0.0,226277.75
2021-06-28,NEFT,0.0,28284.72,197993.03
2021-06-28,Commission,0.0,28284.72,169708.31
2021-06-28,Debit Card,3494.07,0.0,173202.38
2021-06-28,RTGS,9630.0,0.0,182832.38
2021-06-28,Cheque,0.0,22854.05,159978.33
2021-06-28,Miscellaneous,10705.6,0.0,170683.93
2021-06-28,Commission,4541.2,0.0,175225.13
2021-06-28,NEFT,0.0,43806.28,131418.85
2021-06-28,IMPS,32472.98,0.0,163891.83
2021-06-28,Cheque,3207.0,0.0,167098.83
2021-06-28,ATM,0.0,16709.88,150388.95
2021-06-28,Bill,0.0,18798.62,131590.33
2021-06-28,RTGS,3279.17,0.0,134869.5
2021-06-28,Tax,0.0,44956.5,89913.0
2021-06-28,RTGS,0.0,29971.0,59942.0
2021-06-28,Reversal,0.0,7492.75,52449.25
2021-06-28,IMPS,664.0,0.0,53113.25
2021-06-28,Commission,1169164.0,0.0,1222277.25
2021-06-28,RTGS,16.0,0.0,1222293.25
2021-06-28,Reversal,0.0,1222293.25,0.0
2021-06-29,Bill,3004.72,0.0,3004.72
2021-06-29,Cheque,0.0,500.79,2503.93
2021-06-29,NEFT,0.0,1251.97,1251.96
2021-06-29,Tax,0.0,1251.96,0.0
2021-06-29,Bill,372.0,0.0,372.0
2021-06-30,Interest,168254.28,0.0,168626.28
2021-06-30,Tax,393.7,0.0,169019.98
2021-06-30,Tax,0.0,28170.0,140849.98
2021-06-30,RTGS,0.0,14085.0,126764.98
2021-06-30,Purchase,206.58,0.0,126971.56
2021-06-30,Purchase,21905.7,0.0,148877.26
2021-06-30,Interest,0.0,37219.32,111657.94
2021-06-30,Reversal,0.0,37219.31,74438.63
2021-06-30,Reversal,0.0,7443.86,66994.77
2021-06-30,Interest,504.0,0.0,67498.77
2021-06-30,Reversal,9.7,0.0,67508.47
2021-06-30,IMPS,19.0,0.0,67527.47
2021-06-30,Tax,0.0,16881.87,50645.6
2021-06-30,Miscellaneous,6.2,0.0,50651.8
2021-06-30,Purchase,3659.5,0.0,54311.3
2021-06-30,Transfer,54.1,0.0,54365.4
2021-06-30,IMPS,275.0,0.0,54640.4
2021-06-30,Miscellaneous,1175792.0,0.0,1230432.4
2021-06-30,Cash,41.55,0.0,1230473.95
2021-06-30,Commission,0.0,175781.99,1054691.96
2021-06-30,Debit Card,0.0,351563.99,703127.97
2021-06-30,IMPS,0.0,87891.0,615236.97
2021-06-30,Tax,1463.0,0.0,616699.97
2021-06-30,Debit Card,0.0,205566.66,411133.31
2021-06-30,Tax,0.0,45681.48,365451.83
2021-06-30,Interest,0.0,73090.37,292361.46
2021-06-30,Bill,1165.0,0.0,293526.46
2021-06-30,Purchase,546503.5,0.0,840029.96
2021-06-30,ATM,2010311.2,0.0,2850341.16
2021-06-30,Interest,1138.03,0.0,2851479.19
2021-07-01,Cheque,137955.0,0.0,2989434.19
2021-07-01,Commission,12.1,0.0,2989446.29
2021-07-01,RTGS,36.0,0.0,2989482.29
2021-07-01,Reversal,1499228.0,0.0,4488710.29
2021-07-01,Miscellaneous,0.0,748118.38,3740591.91
2021-07-01,Interest,0.0,534370.27,3206221.64
2021-07-01,Cheque,0.0,356246.85,2849974.79
2021-07-01,Bill,1224.9,0.0,2851199.69
2021-07-01,Commission,0.0,570239.94,2280959.75
2021-07-01,Bill,0.0,253439.97,2027519.78
2021-07-01,Commission,0.0,405503.96,1622015.82
2021-07-01,IMPS,450.1,0.0,1622465.92
2021-07-01,Debit Card,422.7,0.0,1622888.62
2021-07-01,Tax,231.78,0.0,1623120.4
2021-07-01,IMPS,758675.25,0.0,2381795.65
2021-07-01,RTGS,12.0,0.0,2381807.65
2021-07-01,NEFT,0.0,396967.94,1984839.71
2021-07-01,RTGS,1264366.5,0.0,3249206.21
2021-07-01,Commission,3324.0,0.0,3252530.21
2021-07-01,IMPS,1206728.0,0.0,4459258.21
2021-07-01,NEFT,0.0,557407.28,3901850.93
2021-07-01,Commission,24372.0,0.0,3926222.93
2021-07-01,Reversal,19.7,0.0,3926242.63
2021-07-01,ATM,40.0,0.0,3926282.63
2021-07-01,Debit Card,1057.0,0.0,3927339.63
2021-07-01,Bill,0.0,3927339.63,0.0
2021-07-01,Reversal,29265.0,0.0,29265.0
2021-07-01,Cash,23648.97,0.0,52913.97
2021-07-01,Bill,0.0,5291.4,47622.57
2021-07-01,Miscellaneous,5.78,0.0,47628.35
2021-07-01,Interest,0.0,6804.05,40824.3
2021-07-01,Miscellaneous,0.0,10206.08,30618.22
2021-07-01,NEFT,0.0,6123.64,24494.58
2021-07-01,IMPS,1949978.0,0.0,1974472.58
2021-07-01,Commission,0.0,493618.15,1480854.44
2021-07-01,Debit Card,0.0,296170.89,1184683.55
2021-07-01,Bill,0.0,118468.36,1066215.2
2021-07-01,Debit Card,3557.0,0.0,1069772.2
